"sistema_u_otro","grupo","categoria","subcategoria","total","tasa_mortalidad"
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del abdomen, de la región lumbosacra, de la columna lumbar y de la pelvis","Traumatismo de órganos intraabdominales","TRAUMATISMO DEL HÍGADO Y DE LA VÉSICULA BILIAR",7,0.0355720646072034
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del abdomen, de la región lumbosacra, de la columna lumbar y de la pelvis","Traumatismo de órganos intraabdominales","TRAUMATISMO DEL INTESTINO DELGADO",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del abdomen, de la región lumbosacra, de la columna lumbar y de la pelvis","Traumatismo de vasos sanguíneos a nivel del abdomen, de la región lumbosacra y de la pelvis","TRAUMATISMO DE LA AORTA ABDOMINAL",5,0.0254086175765738
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del abdomen, de la región lumbosacra, de la columna lumbar y de la pelvis","Traumatismo de vasos sanguíneos a nivel del abdomen, de la región lumbosacra y de la pelvis","TRAUMATISMO DE VASOS SANGUINEOS NO ESPECIFICADOS A NIVEL DEL ABDOMEN DE LA REGION LUMBOSACRA Y DE LA PELVIS",5,0.0254086175765738
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del abdomen, de la región lumbosacra, de la columna lumbar y de la pelvis","Traumatismo del aparato urinario y de los órganos pélvicos","TRAUMATISMO DE LA URETRA",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del abdomen, de la región lumbosacra, de la columna lumbar y de la pelvis","Traumatismo del aparato urinario y de los órganos pélvicos","TRAUMATISMO DE ÓRGANO PÉLVICO NO ESPECIFICADO",8,0.0406537881225181
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del abdomen, de la región lumbosacra, de la columna lumbar y de la pelvis","Traumatismo del aparato urinario y de los órganos pélvicos","TRAUMATISMO DEL ÚTERO",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del antebrazo y del codo","Fractura del antebrazo","FRACTURA DE LA EPÍFISIS SUPERIOR DEL CÚBITO",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del antebrazo y del codo","Fractura del antebrazo","FRACTURA DE OTRAS PARTES DEL ANTEBRAZO",3,0.0152451705459443
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del antebrazo y del codo","Herida del antebrazo y del codo","HERIDAS MULTIPLES DEL ANTEBRAZO",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del antebrazo y del codo","Traumatismo de los vasos sanguíneos a nivel del antebrazo","TRAUMATISMO DE LA ARTERIA CUBITAL A NIVEL DEL ANTEBRAZO",2,0.0101634470306295
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del antebrazo y del codo","Traumatismo de los vasos sanguíneos a nivel del antebrazo","TRAUMATISMO DE LA ARTERIA RADIAL A NIVEL DEL ANTEBRAZO",2,0.0101634470306295
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del antebrazo y del codo","Traumatismo de los vasos sanguíneos a nivel del antebrazo","TRAUMATISMO DE VASO SANGUINEO NO ESPECIFICADO A NIVEL DEL ANTEBRAZO",2,0.0101634470306295
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Amputación traumática a nivel del cuello","AMPUTACION TRAUMATICA A NIVEL DEL CUELLO",2,0.0101634470306295
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Fractura del cuello","FRACTURA DE LA PRIMERA VÉRTEBRA CERVICAL",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Fractura del cuello","FRACTURA DE LA SEGUNDA VÉRTEBRA CERVICAL",2,0.0101634470306295
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Fractura del cuello","FRACTURA DE OTRAS VÉRTEBRAS CERVICALES ESPECIFICADAS",3,0.0152451705459443
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Fractura del cuello","FRACTURA DEL CUELLO PARTE NO ESPECIFICADA",7,0.0355720646072034
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Herida del cuello","HERIDA DE CUELLO PARTE NO ESPECIFICADA",35,0.177860323036017
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Herida del cuello","HERIDA QUE COMPROMETE LA LARINGE Y LA TRÁQUEA",3,0.0152451705459443
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Herida del cuello","HERIDAS MULTIPLES DEL CUELLO",4,0.0203268940612591
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Otros traumatismos y los no especificados del cuello","TRAUMATISMO DEL CUELLO NO ESPECIFICADO",19,0.0965527467909805
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Otros traumatismos y los no especificados del cuello","TRAUMATISMOS MULTIPLES DEL CUELLO",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Traumatismo de la médula espinal y de nervios a nivel del cuello","OTROS TRAUMATISMOS DE LA MEDULA ESPINAL CERVICAL Y LOS NO ESPECIFICADOS",17,0.086389299760351
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Traumatismo de vasos sanguíneos a nivel del cuello","TRAUMATISMO DE LA ARTERIA CAROTIDA",2,0.0101634470306295
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Traumatismo de vasos sanguíneos a nivel del cuello","TRAUMATISMO DE LA VENA YUGULAR EXTERNA",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Traumatismo de vasos sanguíneos a nivel del cuello","TRAUMATISMO DE OTROS VASOS SANGUINEOS A NIVEL DEL CUELLO",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Traumatismo de vasos sanguíneos a nivel del cuello","TRAUMATISMO DE VASOS SANGUINEOS NO ESPECIFICADOS A NIVEL DEL CUELLO",12,0.0609806821837772
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del hombro y del brazo","Fractura del hombro y del brazo","FRACTURA DE LA DIÁFISIS DEL HÚMERO",16,0.0813075762450362
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del hombro y del brazo","Fractura del hombro y del brazo","FRACTURA DE LA EPÍFISIS SUPERIOR DEL HÚMERO",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del hombro y del brazo","Fractura del hombro y del brazo","FRACTURA DEL HOMBRO Y DEL BRAZO PARTE NO ESPECIFICADA",3,0.0152451705459443
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del hombro y del brazo","Fractura del hombro y del brazo","FRACTURA DEL OMÓPLATO",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del hombro y del brazo","Traumatismo de vasos sanguíneos a nivel del hombro y del brazo","TRAUMATISMO DE LA ARTERIA AXILAR",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del hombro y del brazo","Traumatismo de vasos sanguíneos a nivel del hombro y del brazo","TRAUMATISMO DE LA ARTERIA BRAQUIAL",2,0.0101634470306295
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del hombro y del brazo","Traumatismo de vasos sanguíneos a nivel del hombro y del brazo","TRAUMATISMO DE VASO SANGUINEO NO ESPECIFICADO A NIVEL DEL HOMBRO Y DEL BRAZO",2,0.0101634470306295
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tobillo y del pie","Fractura del pie, excepto del tobillo","FRACTURA DE OTRO(S) HUESO(S) DEL TARSO",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tobillo y del pie","Herida del tobillo y del pie","HERIDA DE OTRAS PARTES DEL PIE",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Fractura de las costillas, del esternón y de la columna torácica [dorsal]","FRACTURA DE COSTILLA",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Fractura de las costillas, del esternón y de la columna torácica [dorsal]","FRACTURA DE VÉRTEBRA TORÁCICA",3,0.0152451705459443
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Fractura de las costillas, del esternón y de la columna torácica [dorsal]","FRACTURA DEL TÓRAX ÓSEO PARTE NO ESPECIFICADA",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Fractura de las costillas, del esternón y de la columna torácica [dorsal]","FRACTURAS MÚLTIPLES DE COSTILLAS",6,0.0304903410918886
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Herida del tórax","HERIDA DE LA PARED POSTERIOR DEL TORAX",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Herida del tórax","HERIDA DEL TORAX PARTE NO ESPECIFICADA",137,0.696196121598123
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Herida del tórax","HERIDA MULTIPLE DE LA PARED TORACICA",14,0.0711441292144067
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Luxación, esguince y torcedura de articulaciones y ligamentos del tórax","LUXACION DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL TORAX",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Otros traumatismos y los no especificados del tórax","OTROS TRAUMATISMOS DEL TORAX ESPECIFICADOS",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Otros traumatismos y los no especificados del tórax","TRAUMATISMO DEL TORAX NO ESPECIFICADO",197,1.00109953251701
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo de otros órganos intratorácicos y de los no especificados","HEMONEUMOTORAX TRAUMATICO",2,0.0101634470306295
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo de otros órganos intratorácicos y de los no especificados","HEMOTORAX TRAUMATICO",5,0.0254086175765738
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo de otros órganos intratorácicos y de los no especificados","NEUMOTORAX TRAUMATICO",3,0.0152451705459443
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo de otros órganos intratorácicos y de los no especificados","OTROS TRAUMATISMOS DEL PULMÓN",21,0.10671619382161
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo de otros órganos intratorácicos y de los no especificados","TRAUMATISMO DE LOS BRONQUIOS",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo de otros órganos intratorácicos y de los no especificados","TRAUMATISMO DE ÓRGANO INTRATORACICO NO ESPECIFICADO",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo de otros órganos intratorácicos y de los no especificados","TRAUMATISMO DE OTROS ÓRGANOS INTRATORACICOS ESPECIFICADOS",2,0.0101634470306295
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo de vasos sanguíneos del tórax","TRAUMATISMO DE LA AORTA TORACICA",36,0.182942046551332
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo de vasos sanguíneos del tórax","TRAUMATISMO DE LA ARTERIA INNOMINADA O SUBCLAVIA",3,0.0152451705459443
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo de vasos sanguíneos del tórax","TRAUMATISMO DE LA VENA INNOMINADA O SUBCLAVIA",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo de vasos sanguíneos del tórax","TRAUMATISMO DE VASOS SANGUINEOS NO ESPECIFICADOS DEL TORAX",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo del corazón","OTROS TRAUMATISMOS DEL CORAZÓN",7,0.0355720646072034
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo del corazón","TRAUMATISMO DEL CORAZÓN NO ESPECIFICADO",101,0.513254075046791
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo por aplastamiento del tórax y amputación traumática de parte del tórax","APLASTAMIENTO DEL TORAX",13,0.0660624056990919
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo superficial del tórax","CONTUSION DEL TORAX",3,0.0152451705459443
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo superficial del tórax","TRAUMATISMOS SUPERFICIALES MULTIPLES DEL TORAX",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos que afectan múltiples regiones del cuerpo","Fracturas que afectan múltiples regiones del cuerpo","FRACTURAS QUE AFECTAN MÚLTIPLES REGIONES DE MIEMBRO(S) SUPERIOR(ES) C/MIEMBRO(S) INFERIOR(ES)",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos que afectan múltiples regiones del cuerpo","Heridas que afectan múltiples regiones del cuerpo","HDAS QUE AFECTAN MULTIPLES REGIONES DEL (DE LOS) MIEMBRO(S) SUPERIO(ES) C/MIEMBRO(S) INFERIOR(ES)",1,0.00508172351531476
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos que afectan múltiples regiones del cuerpo","Heridas que afectan múltiples regiones del cuerpo","HERIDAS MULTIPLES NO ESPECIFICADAS",15,0.0762258527297215
